ip.dsfield.dscp;ip.proto;ip.ttl;tcp.analysis.bytes_in_flight;tcp.analysis.push_bytes_sent;tcp.len;tcp.options.timestamp.tsecr;tcp.options.timestamp.tsval;tcp.port;tcp.stream;tcp.time_delta;tcp.time_relative;udp.port;udp.stream;udp.time_delta;udp.time_relative;pfcp.cause;pfcp.duration_measurement;pfcp.f_teid.teid;pfcp.flow_desc_len;pfcp.ie_len;pfcp.node_id_type;pfcp.pdn_type;pfcp.pdr_id;pfcp.precedence;pfcp.response_time;pfcp.response_to;pfcp.seid;pfcp.seqno;pfcp.source_interface;pfcp.user_id.imei;pfcp.volume_measurement.dlnop;tcp_opt_mss;tcp_opt_ts;tcp_opt_sack;tcp_opt_wscale;ip.flags.df;tcp.completeness.fin;tcp.flags.ack;tcp.flags.fin;tcp.flags.push;tcp.flags.reset;pfcp.apply_action.drop;pfcp.apply_action.forw;pfcp.f_teid_flags.ch_id;pfcp.ue_ip_address_flag.sd;ip.addr;ip.dst;tcp.srcport;tcp.dstport;udp.srcport;udp.dstport;pfcp.f_teid.ipv4_addr;pfcp.outer_hdr_creation.teid;pfcp.ue_ip_addr_ipv4;tcp.checksum;udp.checksum;ip.dsfield_0x00;ip.dsfield_0xc0;ip.flags_0x00;pfcp.flags_0x21;pfcp.flags_nan;pfcp.flow_desc_permit out ip from any to assigned;pfcp.flow_desc_nan;pfcp.network_instance_access;pfcp.network_instance_nan;tcp.completeness.str_[ Null ];tcp.completeness.str_·FDAS·;tcp.completeness.str_·FDA··;tcp.completeness.str_··DAS·;tcp.completeness.str_··DA··;tcp.completeness.str_··D···;tcp.completeness.str_···AS·;tcp.completeness.str_····S·;tcp.completeness.str_nan;tcp.completeness.syn-ack_False;tcp.completeness.syn-ack_True;tcp.completeness.syn-ack_nan;tcp.flags_0x0002;tcp.flags_0x0004;tcp.flags_0x0011;tcp.flags_0x0012;tcp.flags_nan;tcp.flags.str_·······A··S·;tcp.flags.str_·······A···F;tcp.flags.str_·······A····;tcp.flags.str_·········R··;tcp.flags.str_··········S·;tcp.flags.str_nan;ip.opt.time_stamp;pfcp.time_of_first_packet;pfcp.end_time;pfcp.recovery_time_stamp
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000171753;805.55626638;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000171753;305.0;534.0;504.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.313364664;805.869631044;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;505.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;3;2;1;1;1;1;;9.0;6.0;;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000790077;805.870421121;1.0;1754299630.0;19253.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000790077;307.0;2358.0;505.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;4;3;1;1;1;1;3.0;;;;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.024441318;805.894862439;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2317.0;506.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;3;2;1;1;1;1;;9.0;;;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.00034373;805.895206169;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.00034373;309.0;2358.0;506.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.069743503;805.964949672;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;507.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;3;2;1;1;1;1;;9.0;6.0;;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000124076;805.965073748;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;508.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;3;2;1;1;1;1;;9.0;6.0;;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000668882;805.96574263;1.0;1754299630.0;51622.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000792958;311.0;2533.0;507.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;4;3;1;1;1;1;3.0;;;;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000132352;805.965874982;1.0;1754299630.0;20912.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000801234;312.0;2162.0;508.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;4;3;1;1;1;1;3.0;;;;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.017498907;805.983373889;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;308.0;509.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;3;2;1;1;1;1;;9.0;;;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000204194;805.983578083;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000204194;315.0;2533.0;509.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.038370979;806.021949062;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;0.0;510.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;0.0;1.0;1.0;3;2;1;1;1;1;;9.0;6.0;;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000424977;806.022374039;1.0;1754299630.0;10936.0;42.0;5.0;0.0;1.0;2.0;255.0;0.000424977;317.0;379.0;510.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;0.0;;4;3;1;1;1;1;3.0;;;;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.006202872;806.028576911;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3.0;511.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;3;2;1;1;1;1;;9.0;;;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000321021;806.028897932;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000321021;319.0;2162.0;511.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.207257628;806.23615556;1.0;1754299630.0;1111.0;42.0;50.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2368.0;512.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;0.0;1.0;;;3;2;1;1;1;1;;9.0;;;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000570247;806.236725807;1.0;1754299630.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000570247;321.0;379.0;512.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;63.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.316969052;806.553694859;1.0;1754299630.0;1111.0;42.0;5.0;0.0;0.0;1.0;255.0;0.0003626099999999;570.5;0.0;2.0;1.0;4370816125816153.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;0.0;0.0;0.0;1.0;3;2;1;1;1;1;;;1.0;;33.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.187932547;806.741627406;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1592.0;513.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.199596349;806.941223755;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2562.0;514.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2562.0;514.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;8.6e-07;806.941224615;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1799.0;515.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1799.0;515.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;5.1417e-05;806.941276032;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;841.0;516.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;841.0;516.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000110494;806.941386526;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3211.0;517.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;3211.0;517.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;6.97e-07;806.941387223;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1065.0;518.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1065.0;518.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;6.81e-07;806.941387904;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2576.0;519.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
48.0;1.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.0009622039999999;19.805026734;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2576.0;519.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;False;;;;;;;;;;4;3;1;1;1;1;;;;;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.830630046;807.77201795;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;2714.0;520.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;131.634521343;939.406539293;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;260.0;223.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000141638;939.406680931;1.0;1754302201.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000141638;338.0;1485.0;223.0;1.0;4370816125816151.0;27.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1754302198;1754302200;-9223372037
0.0;17.0;62.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.025639283;939.432320214;1.0;1754299630.0;1111.0;42.0;5.0;0.0;1.0;1.0;255.0;0.0003626099999999;570.5;1646.0;224.0;1.0;4370816125816151.0;32.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;3;2;1;1;1;1;;;;;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;-9223372037;-9223372037;-9223372037
0.0;17.0;64.0;38.5;7.0;0.0;710282086.5;772284736.5;64200.0;490.0;0.0;0.0;8805.0;0.0;0.000331369;939.432651583;1.0;1754302201.0;1111.0;42.0;1.0;0.0;1.0;1.0;255.0;0.000331369;340.0;2992.0;224.0;1.0;4370816125816151.0;17.0;0.0;0.0;0.0;0.0;True;;;;;;;;;;4;3;1;1;1;1;;;;;10.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1754302197;1754302200;-9223372037
